timestamp,err_x,err_y,dist_px,base_angle,camv_angle,dirV,dirH
1772320023.0576885,-0.14583333333333334,-0.01875,35.510561809129406,83.37350465435567,104.07749022692764,-1.0,-1.0
1772320023.2374516,-0.15416666666666667,0.034375,38.600518131237564,83.37350465435567,105.00249022692763,-1.0,-1.0
1772320023.4120643,-0.30416666666666664,0.125,83.24061508662703,82.81100465435567,106.82749022692764,-1.0,-1.0
1772320023.5977197,-0.375,0.13125,99.31767214348109,82.22037965435567,109.07749022692764,-1.0,-1.0
1772320023.7832859,-0.3625,0.259375,120.24142381059865,81.05319215435567,111.25249022692763,-1.0,-1.0
1772320023.9719179,-0.36666666666666664,0.309375,132.45754036671525,79.66100465435566,113.45249022692764,-1.0,-1.0
1772320024.1725507,-0.3625,0.321875,134.82581355215328,78.21256715435567,115.62749022692763,-1.0,-1.0
1772320024.354381,-0.36666666666666664,0.409375,157.8131806916013,76.37037965435567,117.82749022692764,-1.0,-1.0
1772320024.5286076,-0.3625,0.475,175.13708916160505,74.23287965435567,120.00249022692763,-1.0,-1.0
1772320024.6952968,-0.3625,0.509375,184.76471524617463,71.94069215435567,122.17749022692763,-1.0,-1.0
1772320024.8730924,-0.35833333333333334,0.584375,205.8275977608445,69.31100465435567,124.32749022692764,-1.0,-1.0
1772320025.0461106,-0.3625,0.609375,213.52751579129094,66.56881715435567,126.50249022692763,-1.0,-1.0
1772320025.2190583,-0.3541666666666667,0.7125,243.32899539512343,63.36256715435567,128.62749022692765,-1.0,-1.0
1772320025.3925874,-0.35,0.75,254.27544120500508,59.98756715435567,130.0,-1.0,-1.0
1772320025.5671859,-0.275,0.821875,271.15493725912495,56.289129654355676,130.0,-1.0,-1.0
1772320025.73643,-0.12916666666666668,0.809375,260.84861510078986,52.64694215435568,130.0,-1.0,-1.0
1772320025.899608,-0.041666666666666664,0.80625,258.1937257177254,49.01881715435568,130.0,-1.0,-1.0
1772320026.0746527,0.04583333333333333,0.809375,259.23348549136165,45.37662965435568,130.0,-1.0,-1.0
1772320026.2438934,0.14166666666666666,0.803125,259.2392717163046,41.76256715435568,129.15,-1.0,-1.0
1772320026.4243212,0.2125,0.803125,262.01145013147806,38.148504654355676,127.875,-1.0,-1.0
1772320026.6045578,0.36666666666666664,0.8,270.7027890510181,34.548504654355675,125.675,-1.0,-1.0
1772320026.7735002,0.4583333333333333,0.790625,275.87859648765794,30.990692154355674,122.925,-1.0,-1.0
1772320026.950363,0.5708333333333333,0.790625,287.71166121657285,27.432879654355673,119.5,-1.0,-1.0
1772320027.1318746,0.7041666666666667,0.778125,300.93520897362606,23.931317154355675,115.275,-1.0,-1.0
1772320027.3121111,0.8583333333333333,0.76875,320.8613407688748,20.471942154355673,110.125,-1.0,-1.0
1772320027.5149813,0.9708333333333333,0.7625,337.37960815674677,20.0,104.3,-1.0,-1.0
1772320031.1975088,-0.4666666666666667,0.59375,220.55384830013736,20.0,109.15946158324839,-1.0,-1.0
1772320031.8754115,-0.3416666666666667,0.565625,198.70832896484234,20.0,115.17588701921125,-1.0,-1.0
1772320032.042692,-0.3416666666666667,0.565625,198.70832896484234,20.0,117.22588701921124,-1.0,-1.0
1772320032.5213547,-0.2875,0.5875,200.26232796010336,20.0,123.38681737812867,-1.0,-1.0
1772320032.676036,-0.2375,0.584375,195.49424543960367,20.0,124.81181737812867,-1.0,-1.0
1772320032.8493688,-0.2375,0.5875,196.45101170520857,20.0,126.23681737812866,-1.0,-1.0
1772320037.3044755,-0.20833333333333334,0.634375,209.06697491473875,20.0,122.48717413237576,-1.0,-1.0
1772320037.9876719,-0.20416666666666666,0.628125,206.8864422817503,20.0,120.01638108409986,-1.0,-1.0
1772320038.2292135,-0.20833333333333334,0.63125,208.09613163151303,20.0,126.26073274281826,-1.0,-1.0
1772320038.523756,-0.20416666666666666,0.63125,207.85812469085735,20.0,122.58597814289674,-1.0,-1.0
1772320040.9601583,-0.2125,0.63125,208.33866659840174,25.38384910495817,121.01677237955646,-1.0,-1.0
1772320041.3462307,-0.2125,0.63125,208.33866659840174,20.0,127.00414969650657,-1.0,-1.0
1772320042.8914523,-0.20833333333333334,0.63125,208.09613163151303,21.70230635147493,123.79988840152774,-1.0,-1.0
1772320043.0663524,-0.20833333333333334,0.63125,208.09613163151303,20.0,125.04988840152774,-1.0,-1.0
1772320043.2398915,-0.20833333333333334,0.63125,208.09613163151303,20.0,126.29988840152774,-1.0,-1.0
1772320043.7218168,0.9125,0.953125,375.48102482016316,20.0,121.23384994823994,-1.0,-1.0
1772320043.8939145,0.7583333333333333,0.940625,351.7456467392312,20.0,116.68384994823994,-1.0,-1.0
1772320044.0541697,0.7791666666666667,0.896875,342.54634722910123,20.0,112.00884994823994,-1.0,-1.0
1772320044.240362,0.9208333333333333,0.85625,352.0184654247558,20.0,106.48384994823994,-1.0,-1.0
1772320044.419449,0.9833333333333333,0.8,348.1838594765702,20.0,100.58384994823993,-1.0,-1.0
1772320044.990788,0.9833333333333333,0.75625,338.02366781040644,20.0,93.90151122826428,-1.0,-1.0
1772320045.1968632,0.9708333333333333,0.7625,337.37960815674677,20.0,88.07651122826428,-1.0,-1.0
1772320045.3552597,0.9666666666666667,0.76875,338.1419820134731,20.0,82.27651122826428,-1.0,-1.0
1772320045.5184836,0.9666666666666667,0.78125,341.0630440255877,20.0,76.47651122826429,-1.0,-1.0
1772320045.7030416,0.9666666666666667,0.790625,343.26811678336804,20.0,70.67651122826429,-1.0,-1.0
1772320045.8876054,0.95,0.75,331.0347413792093,20.0,64.97651122826429,-1.0,-1.0
1772320046.0493307,0.9416666666666667,0.63125,303.1171390733292,20.0,59.32651122826429,-1.0,-1.0
1772320046.222845,0.9583333333333334,0.50625,281.3254343282882,20.0,53.57651122826429,-1.0,-1.0
1772320046.3954394,0.9708333333333333,0.384375,263.47295876427245,20.0,47.751511228264285,-1.0,-1.0
1772320046.5629404,0.975,0.209375,243.402958075698,20.0,41.90151122826428,-1.0,-1.0
1772320046.7558763,0.975,0.05625,234.69128658729537,20.0,36.05151122826428,-1.0,-1.0
1772320046.936643,0.9791666666666666,-0.146875,239.6539171388609,20.6609375,30.176511228264282,-1.0,-1.0
1772320066.6795406,-0.04583333333333333,-0.734375,235.25730594393875,36.128185759635116,78.07203082281136,-1.0,-1.0
1772320066.85289,-0.008333333333333333,-0.734375,235.00851048419503,39.432873259635116,78.07203082281136,-1.0,-1.0
1772320067.0243855,0.04583333333333333,-0.740625,237.25513693068902,42.76568575963512,78.07203082281136,-1.0,-1.0
1772320067.3236222,0.029166666666666667,-0.7375,236.10379073619296,55.18564176610526,76.00031358656797,-1.0,-1.0
1772320067.4943364,0.04583333333333333,-0.74375,238.2540660723338,58.53251676610526,76.00031358656797,-1.0,-1.0
1772320067.6683543,0.04583333333333333,-0.740625,237.25513693068902,61.86532926610526,76.00031358656797,-1.0,-1.0
1772320067.822983,0.016666666666666666,-0.7375,236.03389587091087,65.18407926610526,76.00031358656797,-1.0,-1.0
1772320068.0405579,-0.15416666666666667,-0.7125,230.98268333362137,69.66007286022335,71.96578358854406,-1.0,-1.0
1772320068.795154,-0.6208333333333333,-0.696875,268.19768828235635,64.65925534154073,72.78418687735659,-1.0,-1.0
1772320230.4556494,-0.6375,-0.896875,325.2352994371921,0,0,1.0,1.0
1772320230.6603684,-0.5625,-0.89375,316.26096818924714,1,0,1.0,1.0
1772320230.8335721,-0.4708333333333333,-0.9125,313.1022197302344,2,0,1.0,1.0
1772320231.1177866,-0.26666666666666666,-0.921875,301.86255150316344,3,0,1.0,1.0
1772320238.683155,0.7208333333333333,-0.84375,320.6696119060863,3,1,-1.0,-1.0
1772320238.8433201,0.5666666666666667,-0.846875,303.2111475523286,4,1,-1.0,-1.0
1772320239.0113897,0.4708333333333333,-0.8375,290.84875794818174,5,1,-1.0,-1.0
1772320239.1796935,0.2791666666666667,-0.753125,250.13996082193665,6,1,-1.0,-1.0
1772320239.3479674,0.07083333333333333,-0.759375,243.5939243905726,7,1,-1.0,-1.0
1772320239.5270238,-0.20416666666666666,-0.753125,245.93088459971838,7,2,1.0,1.0
1772320239.7168162,-0.5,-0.740625,265.64826368715455,7,3,-1.0,-1.0
1772320239.9070945,-0.7208333333333333,-0.7125,286.2044723619811,7,4,1.0,1.0
1772320251.3354168,-0.8625,-0.8375,338.6340207362515,7,5,-1.0,-1.0
1772320251.5253713,-0.7708333333333334,-0.8625,332.26645933647893,8,5,-1.0,-1.0
1772320251.6969943,-0.6916666666666667,-0.878125,326.3694225873496,9,5,-1.0,-1.0
1772320251.867246,-0.5416666666666666,-0.89375,314.1591953134589,10,5,-1.0,-1.0
1772320252.0529594,-0.4375,-0.903125,307.4833328816377,11,5,-1.0,-1.0
1772320252.252583,-0.36666666666666664,-0.859375,288.73690446494714,12,5,-1.0,-1.0
1772320252.4233937,-0.2833333333333333,-0.825,272.6169473822198,13,5,-1.0,-1.0
1772320252.602679,-0.24583333333333332,-0.74375,245.20399670478457,14,5,-1.0,-1.0
1772320252.7726161,-0.24166666666666667,-0.65,215.93517545782115,15,5,-1.0,-1.0
1772320252.9451263,-0.24583333333333332,-0.603125,201.81674856165927,16,5,-1.0,-1.0
1772320253.1292202,-0.36666666666666664,-0.49375,180.8535318980528,17,5,-1.0,-1.0
1772320253.3154085,-0.525,-0.36875,172.6267650163207,18,5,-1.0,-1.0
1772320253.5164077,-0.5958333333333333,-0.240625,162.4130536625674,19,5,-1.0,-1.0
1772320253.7144344,-0.675,-0.21875,176.47662734764623,19,6,1.0,1.0
1772320253.9157867,-0.8,-0.053125,192.75113488641253,19,7,-1.0,1.0
1772320254.103,-0.8458333333333333,-0.003125,203.00246303924493,19,8,1.0,1.0
1772320254.310932,-0.9541666666666667,0.125,232.46720198772127,19,9,-1.0,1.0
1772320254.5025902,-0.975,0.1875,241.56986567036876,19,10,1.0,-1.0
1772320272.2500603,-0.8625,-0.8375,338.6340207362515,19,11,-1.0,1.0
1772320272.4258618,-0.8,-0.85625,334.5743564590687,20,11,-1.0,1.0
1772320272.6244595,-0.6125,-0.85,309.1811766586058,21,11,-1.0,1.0
1772320272.8279967,-0.4708333333333333,-0.85625,296.3865718955567,22,11,-1.0,1.0
1772320273.0476048,-0.18333333333333332,-0.765625,248.9196657558418,23,11,-1.0,1.0
1772320273.2529356,0.0125,-0.734375,235.01914815605983,24,11,-1.0,1.0
1772320273.461953,0.225,-0.65,214.89532335534898,25,11,-1.0,1.0
1772320273.657762,0.4375,-0.553125,205.80087463370995,26,11,-1.0,1.0
1772320273.8643718,0.6208333333333333,-0.50625,220.10224896624752,26,12,1.0,-1.0
1772320274.0483112,0.7875,-0.38125,224.95555116511352,26,13,-1.0,1.0
1772320274.2426505,0.9416666666666667,-0.378125,256.3532718730151,26,14,1.0,-1.0
1772320278.3009832,-0.475,-0.096875,118.1397477566293,27,14,1.0,-1.0
1772320278.68603,-0.45,-0.14375,117.38824472663352,28,14,1.0,-1.0
1772320279.7016883,-0.375,-0.025,90.35485598461214,29,14,1.0,-1.0
1772320280.1761193,-0.35,-0.034375,84.71717653463199,30,14,1.0,-1.0
1772320280.357029,-0.3541666666666667,-0.034375,85.70880934886448,30,14,1.0,-1.0
1772320280.7087753,-0.35,-0.040625,85.0,31,14,1.0,-1.0
1772320281.2644901,-0.3541666666666667,-0.053125,86.68333173107735,31,15,-1.0,-1.0
1772320282.795914,-0.35,-0.08125,87.93179174792243,31,15,-1.0,-1.0
1772320283.657693,0.925,0.165625,228.23890991677996,31,16,1.0,1.0
1772320283.8437057,0.4666666666666667,0.159375,123.06502346320826,32,16,1.0,1.0
1772320284.0440135,0.4875,0.18125,130.58713566044705,32,17,-1.0,-1.0
1772320284.2468734,0.525,0.140625,133.79461872586654,32,18,1.0,-1.0
1772320284.4207919,0.4791666666666667,0.10625,119.9208072020865,33,18,1.0,-1.0
1772320284.6099284,0.44166666666666665,0.071875,108.4665847162157,34,18,1.0,-1.0
1772320284.8032374,0.4083333333333333,0.09375,102.48902380255166,35,18,1.0,-1.0
1772320285.0053442,0.4083333333333333,0.13125,106.62082348209472,35,19,-1.0,-1.0
1772320285.1864026,0.4083333333333333,0.184375,114.38968484964018,35,20,1.0,1.0
1772320285.3756196,0.4125,0.234375,124.2014492669067,35,21,-1.0,-1.0
1772320285.5755281,0.4083333333333333,0.296875,136.48809471891678,35,22,1.0,1.0
1772320285.770361,0.4125,0.334375,145.7737973711325,35,23,-1.0,-1.0
1772320285.9635699,0.4083333333333333,0.35625,150.33296378372907,35,24,1.0,1.0
1772320286.1559732,0.4125,0.38125,157.1146078504478,35,25,-1.0,-1.0
1772320286.3762531,0.4041666666666667,0.41875,165.42369842317032,35,26,1.0,1.0
1772320286.5719469,0.4041666666666667,0.4875,183.69812192834198,35,27,-1.0,-1.0
1772320286.776692,0.4041666666666667,0.4875,183.69812192834198,35,27,-1.0,-1.0
1772320286.9730587,0.4041666666666667,0.51875,192.26284092356485,35,28,1.0,1.0
1772320287.170764,0.4083333333333333,0.51875,192.76929216034384,35,28,1.0,1.0
1772320287.3706784,0.4041666666666667,0.51875,192.26284092356485,36,28,1.0,1.0
1772320287.530145,0.4083333333333333,0.521875,193.63109254456012,36,28,1.0,1.0
1772320287.731153,0.4041666666666667,0.53125,195.7268504830137,36,29,-1.0,-1.0
1772320287.929305,0.4041666666666667,0.575,208.00240383226344,36,30,1.0,1.0
1772320288.1365879,0.4083333333333333,0.575,208.47062143141417,36,30,1.0,1.0
1772320288.3372664,0.3875,0.63125,222.3803048833237,36,31,-1.0,-1.0
1772320288.5352094,0.3416666666666667,0.6375,219.8635940759634,37,31,-1.0,-1.0
1772320288.7453597,0.26666666666666666,0.7,232.96351645697658,37,32,1.0,1.0
1772320288.940644,0.2708333333333333,0.70625,235.16164653276266,37,33,-1.0,-1.0
1772320289.1399496,0.24583333333333332,0.703125,232.606964642076,38,33,-1.0,-1.0
1772320289.3251305,0.24166666666666667,0.70625,233.32380932943812,38,33,-1.0,-1.0
1772320289.5219328,0.24166666666666667,0.70625,233.32380932943812,38,33,-1.0,-1.0
1772320289.7322192,0.24166666666666667,0.703125,232.35533133543547,39,33,-1.0,-1.0
1772320289.9389749,0.24166666666666667,0.7,231.38712150852302,40,33,-1.0,-1.0
1772320290.1154923,0.24166666666666667,0.696875,230.41918322917473,41,33,-1.0,-1.0
1772320290.3130798,0.24166666666666667,0.696875,230.41918322917473,41,33,-1.0,-1.0
1772320290.5270212,0.30833333333333335,0.696875,234.95744295510198,41,34,1.0,1.0
1772320290.7108328,0.3958333333333333,0.678125,236.88393782610083,41,35,-1.0,-1.0
1772320290.9090383,0.4041666666666667,0.671875,235.8686074915439,42,35,-1.0,-1.0
1772320291.1142278,0.4041666666666667,0.66875,234.95744295510198,43,35,-1.0,-1.0
1772320291.3213422,0.425,0.64375,229.8695282111137,44,35,-1.0,-1.0
1772320291.529963,0.425,0.59375,215.64786110694445,45,35,-1.0,-1.0
1772320291.7388136,0.425,0.58125,212.13203435596427,46,35,-1.0,-1.0
1772320291.9382966,0.44583333333333336,0.51875,197.4968354176846,47,35,-1.0,-1.0
1772320292.1326673,0.4583333333333333,0.465625,185.20529150107996,48,35,-1.0,-1.0
1772320292.3541026,0.4583333333333333,0.4125,171.8254928699464,49,35,-1.0,-1.0
1772320292.561273,0.4583333333333333,0.31875,150.0133327407934,50,35,-1.0,-1.0
1772320292.76618,0.4625,0.23125,133.4053971921676,51,35,-1.0,-1.0
1772320292.984319,0.4625,0.140625,119.77478866606278,52,35,-1.0,-1.0
1772320293.1884582,0.4583333333333333,0.053125,111.30588483993108,53,35,-1.0,-1.0
1772320293.3836126,0.4666666666666667,-0.034375,112.53888216967503,53,35,-1.0,-1.0
1772320293.5777678,0.4583333333333333,-0.140625,118.84864324004712,53,36,1.0,-1.0
1772320293.7783723,0.45416666666666666,-0.2125,128.47178678604885,53,37,-1.0,1.0
1772320293.979264,0.4583333333333333,-0.321875,150.6950563223625,53,38,1.0,-1.0
1772320294.1777298,0.4583333333333333,-0.409375,171.05846953600397,53,39,-1.0,1.0
1772320294.3704333,0.45416666666666666,-0.49375,191.9505144562004,53,40,1.0,-1.0
1772320294.588683,0.44583333333333336,-0.58125,214.5809870421888,53,41,-1.0,1.0
1772320294.797149,0.44583333333333336,-0.646875,233.01931250435015,53,42,1.0,-1.0
1772320294.9947488,0.44583333333333336,-0.70625,250.04999500099976,53,43,-1.0,1.0
1772320295.1857903,0.45,-0.753125,264.09278672466615,53,44,1.0,-1.0
1772320295.3808212,0.44583333333333336,-0.796875,276.53932812531383,53,45,-1.0,1.0
1772320295.575124,0.44166666666666665,-0.834375,287.2716484444645,53,46,1.0,-1.0
1772320295.7697978,0.44583333333333336,-0.8625,296.0152023123137,53,47,-1.0,1.0
1772320295.9576561,0.4375,-0.9,306.54363474063524,53,48,1.0,-1.0
1772320296.1359947,0.44166666666666665,-0.9375,318.1760518958019,53,49,-1.0,1.0
1772320296.3360233,0.42916666666666664,-0.94375,319.0814942926023,53,49,-1.0,1.0
1772320315.004787,-0.825,-0.85,336.4342432036311,53,50,1.0,-1.0
1772320315.1937,-0.6916666666666667,-0.875,325.5088324454499,54,50,1.0,-1.0
1772320315.3892663,-0.5541666666666667,-0.8875,313.6000637755037,55,50,1.0,-1.0
1772320315.6021247,-0.4041666666666667,-0.9,303.8963639137527,56,50,1.0,-1.0
1772320315.8028822,-0.31666666666666665,-0.91875,303.66428831853113,56,50,1.0,-1.0
1772320315.999707,-0.32083333333333336,-0.915625,302.9488405655318,57,50,1.0,-1.0
1772320316.184625,-0.31666666666666665,-0.934375,308.50769844527383,57,51,-1.0,1.0
1772320316.3747282,-0.325,-0.95,313.8470965295043,57,52,1.0,-1.0
1772320335.912781,-0.8291666666666667,-0.809375,326.6221058042459,57,53,-1.0,1.0
1772320336.0804367,-0.7666666666666667,-0.825,321.79496577790025,58,53,-1.0,1.0
1772320336.2748518,-0.6208333333333333,-0.8375,306.6349621292393,59,53,-1.0,1.0
1772320336.4697604,-0.4375,-0.85625,293.429719012918,60,53,-1.0,1.0
1772320336.675631,-0.22083333333333333,-0.859375,280.0607077045975,61,53,-1.0,1.0
1772320336.8750381,0.020833333333333332,-0.8625,276.04528613979267,62,53,-1.0,1.0
1772320337.0713525,0.21666666666666667,-0.8625,280.8558349046713,62,54,1.0,-1.0
1772320337.2975638,0.3958333333333333,-0.8375,284.33958570695006,62,55,-1.0,1.0
1772320337.4872248,0.5416666666666666,-0.746875,272.0680062043312,63,55,-1.0,1.0
1772320337.6936603,0.6625,-0.746875,287.05748553207945,63,56,1.0,-1.0
1772320337.904034,0.8291666666666667,-0.665625,291.49614062625255,63,57,-1.0,1.0
1772320338.1033928,0.9333333333333333,-0.646875,305.0,63,58,1.0,-1.0
1772320345.0319293,0.9583333333333334,-0.40625,264.1968962724581,64,58,1.0,-1.0
1772320345.205873,0.7166666666666667,-0.44375,223.0425968284982,65,58,1.0,-1.0
1772320345.400686,0.4041666666666667,-0.49375,185.39956850003725,66,58,1.0,-1.0
1772320345.584048,0.05416666666666667,-0.540625,173.4877517290486,67,58,1.0,-1.0
1772320345.7642481,-0.4166666666666667,-0.565625,206.7873303662485,67,59,-1.0,1.0
1772320345.9621346,-0.7875,-0.55625,259.6247291765559,67,60,1.0,-1.0
1772320356.8682983,-0.85,-0.734375,311.1928662421425,67,61,-1.0,1.0
1772320357.0541875,-0.7625,-0.746875,301.01494979485653,68,61,-1.0,1.0
1772320357.2420216,-0.6208333333333333,-0.75625,284.1918366174511,69,61,-1.0,1.0
1772320357.4374871,-0.45,-0.76875,268.66335812685736,70,61,-1.0,1.0
1772320357.6546652,-0.22083333333333333,-0.75,245.78242410717655,71,61,-1.0,1.0
1772320357.884875,0.020833333333333332,-0.71875,230.05434140654683,72,61,-1.0,1.0
1772320358.0592563,0.19583333333333333,-0.7125,232.79390026373113,72,62,1.0,-1.0
1772320358.2716742,0.3333333333333333,-0.584375,203.39370688396434,73,62,1.0,-1.0
1772320358.483149,0.5416666666666666,-0.459375,196.23710148695125,74,62,1.0,-1.0
1772320358.679821,0.6583333333333333,-0.41875,207.17142660125697,74,63,-1.0,1.0
1772320358.884681,0.75,-0.34375,210.95023109728987,74,64,1.0,-1.0
1772320359.085692,0.8583333333333333,-0.259375,222.0923231451281,74,65,-1.0,1.0
1772320359.2755117,0.8916666666666667,-0.19375,222.80035906613796,74,65,-1.0,1.0
1772320366.1187344,0.9791666666666666,-0.15,239.8520377232597,74,66,1.0,1.0
1772320366.316203,0.6125,-0.165625,156.26259949200897,75,66,1.0,1.0
1772320366.5120075,0.2916666666666667,-0.165625,87.80091115700337,76,66,1.0,1.0
1772320366.717053,-0.05416666666666667,-0.1625,53.600373133029585,77,66,1.0,1.0
1772320366.9378479,-0.45416666666666666,-0.140625,117.92370414806346,77,67,-1.0,1.0
1772320367.1420927,-0.7916666666666666,-0.11875,193.76274151652584,77,68,1.0,1.0
1772320377.5132525,-0.9541666666666667,-0.65625,310.7104761671225,77,69,-1.0,-1.0
1772320377.7140439,-0.825,-0.709375,301.21918929576844,78,69,-1.0,-1.0
1772320377.9063478,-0.7583333333333333,-0.7375,298.0268444284843,79,69,-1.0,-1.0
1772320378.1142015,-0.6125,-0.753125,282.29417280560364,80,69,-1.0,-1.0
1772320378.3203359,-0.49583333333333335,-0.759375,270.57346507002495,81,69,-1.0,-1.0
1772320378.5362978,-0.43333333333333335,-0.765625,266.159726480172,82,69,-1.0,-1.0
1772320378.74625,-0.37083333333333335,-0.7375,252.22410669878485,83,69,-1.0,-1.0
1772320378.9523077,-0.36666666666666664,-0.696875,239.7352706632881,84,69,-1.0,-1.0
1772320379.1457736,-0.3625,-0.65625,227.3081608741754,85,69,-1.0,-1.0
1772320379.3604991,-0.35833333333333334,-0.55,195.88772294352702,86,69,-1.0,-1.0
1772320379.5697477,-0.35,-0.396875,152.26621424334422,87,69,-1.0,-1.0
1772320379.7770677,-0.36666666666666664,-0.3,130.23056476879765,88,69,-1.0,-1.0
1772320379.9615676,-0.5375,-0.196875,143.56183336806478,88,70,1.0,1.0
1772320380.1688943,-0.6458333333333334,-0.109375,158.90248582070703,88,71,-1.0,1.0
1772320380.3671708,-0.7125,-0.009375,171.0263137648707,88,72,1.0,1.0
1772320380.5865338,-0.725,0.084375,176.08236708995025,88,73,-1.0,1.0
1772320380.7974367,-0.8041666666666667,0.134375,197.7321420508057,88,74,1.0,1.0
1772320381.0009491,-0.8208333333333333,0.165625,204.00490190189058,88,75,-1.0,-1.0
1772320381.2000065,-0.8333333333333334,0.23125,213.2510257888576,88,76,1.0,1.0
1772320381.372889,-0.85,0.275,222.17110523198104,88,77,-1.0,-1.0
1772320381.58611,-0.875,0.35625,238.94769302087852,88,78,1.0,1.0
1772320381.7715309,-0.9208333333333333,0.35,247.759964481754,88,79,-1.0,-1.0
1772320381.9861367,-0.9125,0.403125,254.1692349597016,88,80,1.0,1.0
1772320382.1827478,-0.9125,0.403125,254.1692349597016,88,80,1.0,1.0
1772320398.857383,-0.825,-0.85625,338.0532502432124,88,81,-1.0,-1.0
1772320399.043184,-0.6958333333333333,-0.884375,328.60006086426705,89,81,-1.0,-1.0
1772320399.2583559,-0.5875,-0.878125,314.391475711413,90,81,-1.0,-1.0
1772320399.4893184,-0.3958333333333333,-0.828125,281.51376520518494,91,81,-1.0,-1.0
1772320399.7048898,-0.2791666666666667,-0.790625,261.721225734559,92,81,-1.0,-1.0
1772320399.9240582,-0.2708333333333333,-0.7,233.2402195162747,93,81,-1.0,-1.0
1772320400.1349463,-0.2625,-0.678125,225.96017348196563,94,81,-1.0,-1.0
1772320400.349515,-0.25833333333333336,-0.58125,196.06121493043952,95,81,-1.0,-1.0
1772320400.550223,-0.2625,-0.4625,160.85086260259843,96,81,-1.0,-1.0
1772320400.757865,-0.25833333333333336,-0.434375,152.2005256232711,97,81,-1.0,-1.0
1772320400.9608417,-0.2625,-0.328125,122.4499897917513,98,81,-1.0,-1.0
1772320401.1353543,-0.2625,-0.209375,91.96738552334735,99,81,-1.0,-1.0
1772320401.3472848,-0.29583333333333334,-0.15,85.70297544426332,100,81,-1.0,-1.0
1772320401.5574868,-0.48333333333333334,-0.203125,132.9699214108213,100,82,1.0,1.0
1772320401.7459455,-0.5333333333333333,-0.015625,128.09761902549164,101,82,1.0,1.0
1772320401.942864,-0.5958333333333333,0.084375,145.52662986546483,101,83,-1.0,1.0
1772320402.156553,-0.65,0.115625,160.3277892319357,101,84,1.0,1.0
1772320402.3730311,-0.6708333333333333,0.15,168.00297616411441,101,85,-1.0,1.0
1772320402.568188,-0.7041666666666667,0.203125,181.06904760339356,101,86,1.0,-1.0
1772320402.7412767,-0.775,0.246875,202.08166665979377,101,87,-1.0,1.0
1772320402.9262161,-0.7958333333333333,0.25625,207.85812469085735,101,88,1.0,-1.0
1772320403.110448,-0.7958333333333333,0.30625,214.67417171145672,101,89,-1.0,1.0
1772320403.3182747,-0.7958333333333333,0.31875,216.52944372532804,101,90,1.0,-1.0
1772320403.4952343,-0.825,0.321875,223.1882613400624,101,91,-1.0,1.0
1772320403.7072282,-0.8416666666666667,0.340625,229.53213282675696,101,92,1.0,-1.0
1772320403.9026926,-0.8708333333333333,0.25625,224.51057881534223,102,92,1.0,-1.0
1772320404.0985858,-0.8625,0.396875,242.85386552410483,102,93,-1.0,1.0
1772320404.3015578,-0.8708333333333333,0.396875,244.56083087853622,102,94,1.0,-1.0
1772320404.501978,-0.8708333333333333,0.396875,244.56083087853622,102,94,1.0,-1.0
1772320404.6922247,-0.8666666666666667,0.3875,242.15697388264496,103,94,1.0,-1.0
1772320404.8590336,-0.8708333333333333,0.38125,242.00206610688264,103,94,1.0,-1.0
1772320405.0863519,-0.8708333333333333,0.35,237.11811402758752,104,94,1.0,-1.0
1772320405.2886815,-0.875,0.278125,228.08112591795052,105,94,1.0,-1.0
1772320405.4971874,-0.875,0.19375,218.96118377465902,106,94,1.0,-1.0
1772320405.6994588,-0.8791666666666667,0.121875,214.57399656062708,107,94,1.0,-1.0
1772320405.9053874,-0.8791666666666667,-0.034375,211.28653530218153,108,94,1.0,-1.0
1772320406.101274,-0.7916666666666666,-0.1625,196.98730923589977,109,94,1.0,-1.0
1772320406.3085756,-0.7583333333333333,-0.334375,211.12318678913502,109,95,-1.0,1.0
1772320406.5115638,-0.7583333333333333,-0.46875,235.84740829612693,109,96,1.0,-1.0
1772320406.7178028,-0.7375,-0.625,267.0748958625651,109,97,-1.0,1.0
1772320406.92838,-0.6583333333333333,-0.80625,302.5359482772254,109,98,1.0,-1.0
1772320407.1179967,-0.6833333333333333,-0.94375,343.6568055487917,109,99,-1.0,1.0
1772320423.48997,0.7708333333333334,-0.896875,341.45863585506225,110,99,-1.0,1.0
1772320423.6719854,0.6958333333333333,-0.8875,329.46168214224855,111,99,-1.0,1.0
1772320423.8727388,0.5958333333333333,-0.89375,319.7577207824699,112,99,-1.0,1.0
1772320424.030734,0.55,-0.89375,314.9920633920798,113,99,-1.0,1.0
1772320424.2245574,0.6458333333333334,-0.9,327.0611563607027,113,100,1.0,-1.0
1772320522.584517,-0.6416666666666667,-0.94375,338.9985250705377,0,0,-0.2,0.2
1772320538.956368,-0.31666666666666665,-0.959375,316.26729201736936,0,0,-0.2,0.2
1772320607.982811,-0.3375,-0.878125,292.4414471308744,0,0,-0.2,0.2
1772320608.1915932,-0.19583333333333333,-0.840625,273.0750812505601,1,0,-0.2033046875,0.23690869140625004
1772320608.3727183,-0.0625,-0.828125,265.42418879973997,2,0,-0.20411310249964396,0.27848785471187704
1772320608.5312963,0.06666666666666667,-0.8125,260.49184248263896,3,0,-0.2035568535861352,0.3254820984811182
1772320608.682616,0.275,-0.7375,245.0550958458118,4,0,-0.20272040254400076,0.37414397904244134
